Booking_ID,Ticket_Price,Distance_km,Flight_Duration_hr,Passenger_Age,Airline,Travel_Class,Departure_City,Payment_Method
FB1345,3156.08,4431.3,18.95,68,E Airlines,Economy,Delhi,Cash
FB1346,3248.45,9657.5,20.37,43,Q Airways,Economy,London,Credit Card
FB1347,417.46,6789.8,1.3,72,E Airlines,Premium Economy,London,Net Banking
FB1348,1998.14,9963.4,11.96,72,Q Airways,Business,Frankfurt,UPI
FB1349,3204.13,7688.1,16.34,18,Q Airways,Business,Mumbai,UPI
FB1350,2615.05,9477.5,20.84,25,E Airlines,Economy,London,Credit Card
FB1351,4311.15,7303.2,1.71,21,B Airways,Business,Singapore,Net Banking
FB1352,3361.73,5145.5,21.38,38,E Airlines,First,Delhi,Debit Card
FB1353,982.09,11508.0,13.94,79,Q Airways,Premium Economy,Dubai,UPI
FB1354,538.73,6631.0,5.33,39,S Airlines,Premium Economy,New York,Net Banking
FB1355,3283.61,7379.5,8.27,68,S Airlines,Premium Economy,Dubai,Net Banking
FB1356,327.25,2879.7,7.41,70,Airways,Economy,London,Cash
FB1357,3011.72,7620.1,13.51,75,S Airlines,Economy,New York,Credit Card
FB1358,4713.11,6987.8,1.77,54,B Airways,Business,Delhi,Net Banking
FB1359,2962.28,2462.6,4.38,66,Q Airways,Premium Economy,Singapore,Debit Card
FB1360,2063.22,997.2,20.41,20,E Airlines,First,Dubai,UPI
FB1361,3287.78,7371.0,3.75,36,E Airlines,First,Singapore,Cash
FB1362,2399.61,9235.2,6.22,18,B Airways,Premium Economy,Singapore,Debit Card
FB1363,2818.96,6423.8,11.61,46,S Airlines,Economy,Dubai,UPI
FB1364,4719.03,2953.2,13.17,40,Q Airways,Economy,Dubai,Credit Card
FB1365,2053.29,8098.3,19.21,50,S Airlines,Economy,New York,Debit Card
FB1366,4813.71,1237.2,11.46,72,Airways,First,London,UPI
FB1367,4545.68,5469.5,19.85,69,S Airlines,Premium Economy,New York,Cash
FB1368,1139.8,2211.4,15.65,58,Airways,First,Frankfurt,UPI
FB1369,532.93,2458.2,3.27,40,E Airlines,Premium Economy,Delhi,Net Banking
FB1370,683.73,2666.8,4.33,22,Q Airways,First,Mumbai,Cash
FB1371,287.46,4824.5,11.21,24,Airways,First,Delhi,Debit Card
FB1372,653.33,898.5,10.22,74,S Airlines,Business,New York,PayPal
FB1373,3478.43,4954.2,18.72,75,S Airlines,First,Mumbai,Credit Card
FB1374,541.71,6287.0,14.73,23,E Airlines,Premium Economy,New York,Cash
FB1375,1731.08,5954.5,10.01,66,B Airways,First,Dubai,Cash
FB1376,4255.4,4778.6,4.68,39,B Airways,Business,Singapore,Cash
FB1377,311.71,10118.0,6.06,66,S Airlines,Business,Delhi,UPI
FB1378,4109.45,2000.3,14.6,30,B Airways,Premium Economy,New York,Net Banking
FB1379,1552.9,6216.7,10.87,29,Q Airways,Business,Singapore,PayPal
FB1380,767.19,1025.9,13.12,21,B Airways,Business,Delhi,Credit Card
FB1381,3544.34,1132.5,4.68,79,Q Airways,Economy,Frankfurt,Credit Card
FB1382,3218.93,7014.2,16.74,25,S Airlines,Premium Economy,Paris,Net Banking
FB1383,4411.87,6922.4,21.39,54,S Airlines,Business,Delhi,UPI
FB1384,3728.34,10573.0,6.82,48,S Airlines,Business,Singapore,UPI
FB1385,4056.71,6827.1,12.54,54,E Airlines,Business,Paris,Net Banking
FB1386,1553.77,11529.6,24.4,62,B Airways,Premium Economy,London,Net Banking
FB1387,1051.71,869.7,8.66,43,Airways,Economy,Frankfurt,Debit Card
FB1388,3802.95,1446.7,15.08,60,Airways,First,Dubai,UPI
FB1389,4072.81,815.6,2.71,25,S Airlines,Economy,London,Cash
FB1390,4954.42,2467.7,15.35,57,B Airways,Premium Economy,New York,Credit Card
FB1391,2180.56,6632.9,2.7,50,Q Airways,Premium Economy,London,UPI
FB1392,1985.69,7853.2,24.0,62,Airways,Premium Economy,Delhi,Net Banking
FB1393,3926.78,833.3,18.03,46,S Airlines,First,Dubai,Cash
FB1394,1835.86,11367.9,19.81,22,Airways,Premium Economy,Frankfurt,Debit Card
FB1395,4667.64,10153.3,17.75,45,Airways,Economy,Paris,PayPal
FB1396,4320.38,3770.4,14.95,70,Airways,Business,Delhi,Debit Card
FB1397,2259.17,1203.1,11.52,57,S Airlines,Business,New York,Cash
FB1398,3804.18,2287.7,21.53,34,S Airlines,Premium Economy,Mumbai,Cash
FB1399,3821.81,1785.2,23.94,72,E Airlines,Premium Economy,Delhi,Net Banking
FB1400,694.99,1742.4,12.73,40,E Airlines,First,Paris,PayPal
FB1401,4532.25,6367.2,23.32,62,E Airlines,Business,Singapore,Net Banking
FB1402,2625.21,3176.4,14.79,26,Airways,First,New York,Credit Card
FB1403,4167.0,4490.2,13.69,19,B Airways,First,Frankfurt,PayPal
FB1404,1736.24,11877.2,11.63,49,S Airlines,First,Frankfurt,PayPal
FB1405,4498.51,8306.5,5.63,68,E Airlines,First,Delhi,Credit Card
FB1406,2068.17,11403.1,0.59,69,B Airways,Economy,Mumbai,Debit Card
FB1407,252.02,1967.9,6.42,66,E Airlines,Premium Economy,Delhi,Cash
FB1408,4545.83,4771.0,12.99,48,E Airlines,Premium Economy,New York,Debit Card
FB1409,638.18,6790.4,9.81,24,B Airways,First,Paris,Net Banking
FB1410,1732.71,1198.1,11.49,47,E Airlines,First,Frankfurt,UPI
FB1411,4760.3,349.0,24.53,75,Airways,Economy,Mumbai,Net Banking
FB1412,4762.91,8144.1,9.08,20,Airways,First,Dubai,UPI
FB1413,2952.5,7809.3,11.58,68,Airways,Economy,Paris,Cash
FB1414,3232.82,5106.2,3.77,68,Q Airways,Economy,Frankfurt,Cash
FB1415,2352.54,6028.8,1.67,73,E Airlines,First,Delhi,PayPal
FB1416,1607.41,5160.7,19.5,26,Q Airways,Premium Economy,Frankfurt,Cash
FB1417,1777.59,580.9,14.48,27,S Airlines,Economy,Mumbai,Credit Card
FB1418,3428.09,4223.8,19.14,78,B Airways,Premium Economy,New York,Credit Card
FB1419,3811.4,2371.9,4.17,63,S Airlines,Premium Economy,Paris,UPI
FB1420,3999.58,1451.6,14.51,67,Q Airways,Economy,Dubai,Debit Card
FB1421,3990.17,11493.6,6.71,75,Airways,Business,Singapore,PayPal
FB1422,637.79,7312.5,6.09,64,E Airlines,Economy,London,Debit Card
FB1423,2573.22,8825.3,0.78,43,E Airlines,Business,Mumbai,UPI
FB1424,476.28,3989.8,3.69,18,Airways,Economy,Singapore,Credit Card
FB1425,2837.74,4899.8,8.08,47,E Airlines,Economy,Dubai,Net Banking
FB1426,2319.35,3072.0,3.36,74,B Airways,Premium Economy,Singapore,PayPal
FB1427,4460.98,1434.5,24.65,55,B Airways,Premium Economy,Delhi,UPI
FB1428,1884.39,2394.7,8.06,79,B Airways,First,London,Debit Card
FB1429,761.92,9630.9,3.69,32,S Airlines,Premium Economy,Mumbai,UPI
FB1430,886.36,8227.3,5.38,42,Airways,Premium Economy,Paris,UPI
FB1431,3855.25,6699.1,14.9,23,B Airways,Premium Economy,Frankfurt,Cash
FB1432,3167.45,5858.6,2.07,35,Q Airways,Premium Economy,Dubai,Credit Card
FB1433,685.39,11092.5,21.63,18,B Airways,First,London,PayPal
FB1434,603.71,1151.0,24.06,79,S Airlines,Premium Economy,Dubai,Cash
FB1435,3564.65,3583.0,6.55,73,Q Airways,Business,Frankfurt,Credit Card
FB1436,549.26,4394.3,11.53,20,Airways,Business,Singapore,UPI
FB1437,4144.93,9454.4,1.04,34,Airways,First,Dubai,Credit Card
FB1438,3589.96,11912.4,16.2,65,B Airways,Premium Economy,New York,Debit Card
FB1439,590.47,3115.8,10.64,25,Q Airways,Business,Dubai,PayPal
FB1440,607.22,10529.4,7.12,77,Q Airways,Economy,Singapore,Cash
FB1441,4935.87,10018.3,5.57,66,B Airways,Business,Singapore,PayPal
FB1442,1996.5,2928.5,16.52,57,B Airways,Premium Economy,Frankfurt,UPI
FB1443,1979.08,4972.2,10.7,34,E Airlines,Business,London,Debit Card
FB1444,4101.44,5093.2,4.9,42,E Airlines,Economy,Mumbai,Credit Card
FB1445,4746.79,11745.2,17.38,79,B Airways,Business,Singapore,Credit Card
FB1446,4932.81,2416.4,14.34,58,S Airlines,Premium Economy,New York,Debit Card
FB1447,3816.22,9650.1,21.54,29,E Airlines,Economy,London,Credit Card
FB1448,2006.05,4210.1,3.38,46,B Airways,First,Frankfurt,Cash
FB1449,600.8,8851.2,19.75,42,Q Airways,Economy,Dubai,Net Banking
FB1450,3930.31,5214.1,17.0,68,E Airlines,Business,New York,Credit Card
FB1451,2880.34,7066.8,3.32,53,S Airlines,First,Dubai,UPI
FB1452,2236.27,10041.6,17.52,70,Airways,Economy,Paris,Credit Card
FB1453,4550.5,9708.7,11.32,71,Q Airways,Economy,Delhi,PayPal
FB1454,733.75,10437.2,23.65,42,S Airlines,Economy,Singapore,UPI
FB1455,2564.6,997.5,3.97,46,S Airlines,Premium Economy,Frankfurt,Credit Card
FB1456,254.5,8397.0,16.25,28,S Airlines,First,New York,Credit Card
FB1457,2449.57,1937.9,9.86,77,Q Airways,First,New York,UPI
FB1458,470.26,5165.1,23.94,21,S Airlines,Economy,London,Cash
FB1459,770.33,6718.5,8.58,31,Airways,First,Paris,Net Banking
FB1460,764.13,5012.1,24.07,63,E Airlines,Business,London,Net Banking
FB1461,3316.21,6379.5,22.59,55,Q Airways,Business,Mumbai,Cash
FB1462,3781.02,11959.4,7.12,78,S Airlines,Economy,Paris,Credit Card
FB1463,3000.17,1882.0,20.19,34,B Airways,Business,Frankfurt,Net Banking
FB1464,4818.43,8202.8,24.89,19,E Airlines,Economy,London,Cash
FB1465,1999.38,4933.2,6.69,25,Q Airways,Business,Singapore,Cash
FB1466,1571.42,1856.2,11.2,53,B Airways,Economy,London,Net Banking
FB1467,4369.28,2157.2,13.24,27,B Airways,Economy,Delhi,UPI
FB1468,1273.26,11406.5,7.73,24,S Airlines,First,Dubai,Debit Card
FB1469,4823.47,10591.3,0.87,53,Q Airways,First,Dubai,UPI
FB1470,258.34,10912.4,5.89,33,S Airlines,Economy,New York,Credit Card
FB1471,4855.42,11900.9,7.41,31,Airways,First,Paris,UPI
FB1472,407.17,2737.3,11.37,33,B Airways,First,London,PayPal
FB1473,4477.49,4458.6,4.69,42,Airways,Premium Economy,London,Debit Card
FB1474,2732.97,8129.9,21.89,58,S Airlines,Business,London,Debit Card
FB1475,4966.23,5960.5,17.77,21,E Airlines,First,London,Cash
FB1476,554.22,5195.2,2.59,46,B Airways,Economy,New York,PayPal
FB1477,2858.5,4486.4,16.43,73,E Airlines,Premium Economy,Delhi,Credit Card
FB1478,4852.65,7247.2,16.51,23,Q Airways,Premium Economy,Singapore,Cash
FB1479,2710.87,7034.4,23.93,18,B Airways,First,Delhi,UPI
FB1480,3221.11,2189.1,0.57,56,Airways,Economy,Frankfurt,UPI
FB1481,3539.59,5819.4,6.57,18,E Airlines,Economy,Frankfurt,Net Banking
FB1482,2381.8,6775.6,23.23,68,Q Airways,Economy,Delhi,Cash
FB1483,3212.28,6972.4,23.34,57,B Airways,Economy,Delhi,PayPal
FB1484,3004.71,2758.3,18.15,74,Q Airways,Economy,Dubai,Cash
FB1485,4525.56,8984.6,19.26,20,Airways,Business,Frankfurt,Cash
FB1486,418.14,594.8,2.74,18,B Airways,Economy,Delhi,Cash
FB1487,1548.62,4451.5,13.09,18,Q Airways,Economy,London,Debit Card
FB1488,4761.98,9428.5,6.17,56,S Airlines,Business,Delhi,Net Banking
FB1489,4473.27,6897.5,4.94,38,B Airways,First,London,Credit Card
FB1490,2387.15,3355.6,20.35,62,B Airways,Premium Economy,Paris,Credit Card
FB1491,3176.64,8431.0,3.81,47,B Airways,Business,Frankfurt,Credit Card
FB1492,1531.43,6938.5,11.98,49,B Airways,Premium Economy,Singapore,Debit Card
FB1493,1102.98,9616.1,23.5,50,S Airlines,Premium Economy,Dubai,Net Banking
FB1494,2425.75,8899.8,5.05,65,Airways,Business,Singapore,PayPal
FB1495,1896.09,7438.3,24.46,39,S Airlines,Economy,New York,Net Banking
FB1496,3001.55,6011.7,24.86,47,S Airlines,Premium Economy,New York,Debit Card
FB1497,573.13,1858.2,14.11,71,Q Airways,Economy,Paris,PayPal
FB1498,4877.1,3357.6,4.67,63,E Airlines,First,Singapore,Cash
FB1499,4933.81,5203.5,8.24,21,E Airlines,Business,Dubai,UPI
FB1500,3551.18,7311.8,10.9,40,Q Airways,Premium Economy,London,Cash
FB1501,2773.26,6310.4,8.08,72,S Airlines,Economy,Paris,Credit Card
FB1502,1685.73,3671.8,7.38,61,Q Airways,Premium Economy,Paris,Cash
FB1503,4106.22,375.6,24.32,42,B Airways,First,London,Debit Card
FB1504,3486.71,6106.0,4.26,29,Q Airways,First,London,Credit Card
FB1505,980.56,3641.8,18.47,34,Q Airways,Premium Economy,Dubai,UPI
FB1506,4572.45,8894.9,0.51,70,B Airways,Business,Frankfurt,PayPal
FB1507,4148.18,580.2,15.11,32,E Airlines,First,Delhi,PayPal
FB1508,4759.04,7142.5,22.94,27,B Airways,Economy,Frankfurt,Credit Card
FB1509,3683.45,11315.2,7.55,52,Airways,First,Mumbai,Cash
FB1510,3144.39,2340.6,5.05,72,Q Airways,Economy,Delhi,Net Banking
FB1511,2207.57,5818.3,16.47,69,Q Airways,Premium Economy,Frankfurt,Net Banking
FB1512,4677.1,1369.6,17.96,69,E Airlines,Economy,Delhi,PayPal
FB1513,4357.11,7620.5,17.36,46,S Airlines,Premium Economy,New York,Net Banking
FB1514,417.05,6741.2,8.32,29,B Airways,First,Singapore,Credit Card
FB1515,326.56,5066.2,6.68,18,S Airlines,Business,New York,Net Banking
FB1516,2007.02,6400.1,23.92,18,Airways,First,Mumbai,Debit Card
FB1517,4090.66,10789.9,23.12,27,B Airways,First,London,PayPal
FB1518,4938.93,2596.6,11.7,35,Airways,First,Delhi,UPI
FB1519,922.0,564.0,21.23,64,Airways,First,Frankfurt,Net Banking
FB1520,3051.83,10381.5,11.58,19,Airways,Business,Dubai,Debit Card
FB1521,2028.28,7052.3,10.9,66,B Airways,First,Delhi,Debit Card
FB1522,4855.59,10720.7,4.34,25,B Airways,Economy,London,Credit Card
FB1523,4242.17,7284.3,10.95,39,E Airlines,Business,Frankfurt,PayPal
FB1524,4223.98,9778.9,13.67,39,Q Airways,Business,Delhi,Credit Card
FB1525,2449.73,5327.2,1.05,43,S Airlines,Economy,Paris,UPI
FB1526,2191.13,9073.4,11.38,43,S Airlines,Premium Economy,New York,UPI
FB1527,1512.35,10982.6,19.64,26,Airways,First,Singapore,Cash
FB1528,470.6,6993.8,17.16,38,B Airways,Business,Singapore,UPI
FB1529,4350.67,2415.2,16.06,48,B Airways,First,Delhi,PayPal
FB1530,4101.92,3444.9,22.78,69,Airways,First,Singapore,PayPal
FB1531,4998.64,2624.1,0.94,60,Q Airways,Economy,Dubai,Credit Card
FB1532,4983.86,3188.2,14.15,23,S Airlines,Economy,Mumbai,Debit Card
FB1533,2866.07,3885.1,19.79,73,E Airlines,Economy,Delhi,Cash
FB1534,3891.14,6795.1,13.76,31,Q Airways,First,Dubai,UPI
FB1535,4734.88,7179.5,8.44,50,B Airways,Business,Paris,Debit Card
FB1536,4278.31,5290.0,3.84,24,Airways,Business,Dubai,Credit Card
FB1537,1387.27,7500.4,22.25,41,S Airlines,Premium Economy,Dubai,Net Banking
FB1538,2362.61,1254.4,12.03,26,Airways,First,Paris,Cash
FB1539,819.97,1327.1,22.01,28,B Airways,Premium Economy,London,PayPal
FB1540,4779.44,2310.4,14.85,73,Airways,Premium Economy,Delhi,Debit Card
FB1541,3109.64,6361.5,17.02,40,S Airlines,Premium Economy,New York,Credit Card
FB1542,1297.49,2803.7,20.2,65,Airways,Premium Economy,Delhi,Credit Card
FB1543,3424.16,3614.4,16.65,68,S Airlines,Premium Economy,Delhi,Cash
FB1544,3167.02,4983.7,10.25,19,Airways,First,New York,Cash
FB1545,1919.18,9798.8,13.08,32,Airways,Economy,Mumbai,UPI
FB1546,745.08,462.2,20.17,52,S Airlines,Premium Economy,Dubai,UPI
FB1547,3423.55,7897.7,9.65,53,Airways,Business,Delhi,PayPal
FB1548,2697.48,8125.9,10.01,69,Q Airways,First,New York,PayPal
FB1549,3907.13,9644.3,2.84,71,E Airlines,Premium Economy,New York,Cash
FB1550,2696.78,11213.2,22.91,45,Q Airways,Business,Singapore,Cash
FB1551,4290.47,535.6,2.73,56,E Airlines,Premium Economy,London,Debit Card
FB1552,2849.15,2099.3,16.38,61,Q Airways,Economy,Paris,UPI
FB1553,2892.5,10668.2,10.62,21,E Airlines,First,Paris,Credit Card
FB1554,4407.94,5664.7,10.44,27,Airways,Economy,Mumbai,UPI
FB1555,2136.72,6905.7,17.15,23,S Airlines,Business,New York,UPI
FB1556,843.27,8057.4,2.14,74,S Airlines,Premium Economy,Frankfurt,Cash
FB1557,338.16,8245.1,15.05,47,B Airways,Economy,Paris,Cash
FB1558,3824.66,11201.4,19.41,71,E Airlines,Economy,London,UPI
FB1559,3177.49,11964.3,20.79,63,B Airways,Premium Economy,Frankfurt,Net Banking
FB1560,3579.58,8725.8,4.68,52,B Airways,First,New York,Net Banking
FB1561,1222.23,3660.5,22.49,66,E Airlines,Business,New York,PayPal
FB1562,854.58,10593.1,16.58,60,S Airlines,First,Dubai,UPI
FB1563,269.81,875.9,22.11,27,E Airlines,Business,Paris,Net Banking
FB1564,1882.82,3003.6,12.39,75,Airways,Business,Frankfurt,PayPal
FB1565,3031.6,10799.4,13.78,78,B Airways,Economy,Frankfurt,PayPal
FB1566,2082.77,3297.4,23.02,70,B Airways,Premium Economy,Paris,UPI
FB1567,2299.88,2881.6,22.55,49,E Airlines,First,Singapore,PayPal
FB1568,4539.96,1916.1,11.48,59,B Airways,Economy,Dubai,Cash
FB1569,1871.63,10351.6,7.22,59,S Airlines,Economy,Delhi,Cash
FB1570,2667.15,6150.7,10.13,20,B Airways,Economy,New York,Cash
FB1571,3961.53,8196.3,10.0,73,E Airlines,First,London,Credit Card
FB1572,2103.41,3097.1,7.53,43,S Airlines,Economy,Paris,Cash
FB1573,3186.02,9169.1,7.08,32,S Airlines,Premium Economy,Singapore,Cash
FB1574,4339.35,9192.1,21.6,34,B Airways,Economy,New York,UPI
FB1575,4757.7,3957.4,2.21,44,E Airlines,Economy,London,Net Banking
FB1576,905.95,5105.0,17.1,35,B Airways,Business,Frankfurt,Net Banking
FB1577,4647.62,2753.4,4.73,68,Airways,Economy,Mumbai,Cash
FB1578,2562.16,11725.8,8.94,36,Airways,First,Singapore,Cash
FB1579,1439.57,7853.6,2.01,29,S Airlines,First,New York,Cash
FB1580,2403.85,11234.2,7.11,41,B Airways,Premium Economy,Frankfurt,PayPal
FB1581,4904.16,3849.6,19.33,22,Airways,First,Mumbai,UPI
FB1582,2564.57,9448.1,22.18,41,Q Airways,First,Paris,UPI
FB1583,1778.01,9260.5,5.93,44,Airways,Economy,Singapore,UPI
FB1584,3240.32,8392.4,11.86,65,B Airways,Premium Economy,Delhi,Net Banking
FB1585,1352.7,11598.0,12.02,47,B Airways,First,Frankfurt,Credit Card
FB1586,564.14,4904.6,21.9,32,Airways,Premium Economy,New York,Net Banking
FB1587,818.62,1829.4,19.19,64,B Airways,Premium Economy,London,UPI
FB1588,814.62,8159.0,13.07,76,B Airways,Business,London,Debit Card
FB1589,929.13,8832.9,16.93,55,Q Airways,Business,Frankfurt,Credit Card
FB1590,866.37,7028.2,21.26,61,S Airlines,Economy,Frankfurt,Cash
FB1591,3276.2,2719.8,0.73,51,B Airways,First,Dubai,PayPal
FB1592,1073.02,6202.1,10.37,44,E Airlines,Economy,Singapore,Net Banking
FB1593,1859.2,3952.6,22.73,37,S Airlines,Economy,New York,PayPal
FB1594,4504.58,5301.4,18.64,58,S Airlines,Premium Economy,New York,Credit Card
FB1595,2475.02,7849.1,13.8,49,E Airlines,Premium Economy,New York,Debit Card
FB1596,3404.28,9019.0,13.48,21,Airways,Premium Economy,New York,Credit Card
FB1597,1027.14,3017.0,9.02,22,Q Airways,Economy,Singapore,Net Banking
FB1598,1122.99,5042.3,13.25,70,B Airways,First,Frankfurt,UPI
FB1599,396.17,3449.2,16.56,75,Airways,Economy,Mumbai,Cash
FB1600,1010.89,2624.0,10.75,25,E Airlines,Economy,Singapore,UPI
FB1601,1537.23,9465.6,18.0,39,Q Airways,Economy,London,UPI
FB1602,1049.65,10938.3,21.6,59,Q Airways,Business,Singapore,Net Banking
FB1603,625.77,4631.7,4.29,24,Q Airways,Business,Dubai,UPI
FB1604,779.05,9090.0,11.56,39,E Airlines,First,Dubai,UPI
FB1605,2411.74,10794.8,10.5,63,Airways,Business,Frankfurt,Net Banking
FB1606,1190.4,10199.7,17.34,47,B Airways,Economy,London,Net Banking
FB1607,1948.5,2438.9,6.62,79,Q Airways,Business,London,Debit Card
FB1608,2616.4,11488.6,16.19,54,Q Airways,Business,New York,UPI
FB1609,3513.9,4707.1,22.0,33,Airways,Economy,London,Credit Card
FB1610,388.7,4269.1,10.74,32,Q Airways,First,Singapore,Cash
FB1611,4037.17,1030.4,22.82,22,Q Airways,Business,Singapore,PayPal
FB1612,3213.92,5988.2,24.83,20,E Airlines,Economy,Delhi,Cash
FB1613,592.44,1575.5,3.1,40,S Airlines,Economy,Paris,Net Banking
FB1614,4393.18,3207.9,6.21,78,Airways,Economy,Frankfurt,PayPal
FB1615,4620.19,4008.2,23.78,27,Airways,Premium Economy,Paris,Net Banking
FB1616,493.17,9763.3,23.98,22,Airways,Economy,New York,Debit Card
FB1617,1529.01,10543.2,2.89,40,E Airlines,Business,New York,UPI
FB1618,4069.77,3838.9,0.87,32,E Airlines,Business,Mumbai,Net Banking
FB1619,3791.65,10346.8,4.45,35,B Airways,Economy,Singapore,Net Banking
FB1620,1085.7,10329.6,24.9,42,E Airlines,Premium Economy,Delhi,Cash
FB1621,1204.88,9246.4,4.91,25,Airways,Premium Economy,Delhi,UPI
FB1622,1978.27,2016.3,12.81,48,B Airways,Premium Economy,Dubai,Debit Card
FB1623,2525.71,8376.8,21.29,38,S Airlines,Business,Singapore,Net Banking
FB1624,3167.62,11356.8,1.0,19,Q Airways,Premium Economy,Delhi,Net Banking
FB1625,1970.79,8285.7,15.31,39,Q Airways,First,Dubai,Net Banking
FB1626,2420.17,4179.9,7.29,25,B Airways,First,Mumbai,Cash
FB1627,3787.86,6156.8,21.63,40,S Airlines,Premium Economy,Dubai,Net Banking
FB1628,376.08,7855.0,7.44,49,Q Airways,First,New York,Net Banking
FB1629,1411.7,6273.7,17.33,25,B Airways,Economy,Mumbai,Cash
FB1630,3624.08,1703.4,17.02,21,E Airlines,Premium Economy,New York,Net Banking
FB1631,4496.99,3951.1,5.93,47,Airways,Premium Economy,Paris,UPI
FB1632,2656.05,9688.0,1.35,36,S Airlines,Premium Economy,New York,UPI
FB1633,2754.14,10378.6,10.53,40,Q Airways,Economy,Paris,Cash
FB1634,714.43,1906.4,7.59,35,Airways,Economy,London,UPI
FB1635,2347.58,11442.9,20.32,79,B Airways,Premium Economy,London,PayPal
FB1636,2756.56,4147.2,20.11,70,Q Airways,Business,Frankfurt,PayPal
FB1637,1363.86,8049.1,11.7,46,Airways,Business,Dubai,PayPal
FB1638,1492.37,9096.4,15.36,40,E Airlines,First,Frankfurt,Debit Card
FB1639,2010.96,9799.8,15.3,50,S Airlines,Economy,London,Net Banking
FB1640,296.34,11365.3,20.77,69,B Airways,First,New York,Debit Card
FB1641,1745.98,3961.2,10.91,64,Q Airways,First,Singapore,UPI
FB1642,1214.95,10344.5,7.25,35,E Airlines,Premium Economy,Dubai,Cash
FB1643,1771.99,1840.7,6.99,71,S Airlines,Business,Delhi,PayPal
FB1644,774.86,8549.0,13.64,61,S Airlines,First,New York,Cash
FB1645,4474.53,8981.1,11.5,50,E Airlines,Premium Economy,Singapore,Debit Card
FB1646,3049.24,8229.4,11.28,24,Q Airways,Economy,Frankfurt,UPI
FB1647,3459.69,3252.1,2.73,68,S Airlines,First,Dubai,Net Banking
FB1648,3988.02,10514.6,18.11,45,B Airways,Business,Frankfurt,UPI
FB1649,2592.52,2275.6,5.74,18,Airways,Economy,Paris,PayPal
FB1650,617.22,927.5,5.33,73,B Airways,Premium Economy,Mumbai,UPI
FB1651,2778.11,8694.3,10.61,56,S Airlines,Economy,Frankfurt,Cash
FB1652,3016.84,5863.1,6.08,51,Airways,First,London,Credit Card
FB1653,3778.11,10234.4,14.8,56,E Airlines,Economy,London,PayPal
FB1654,2271.97,4785.7,9.6,36,Airways,Economy,London,Net Banking
FB1655,812.39,2268.9,11.5,48,Airways,Economy,Dubai,PayPal
FB1656,1562.12,10086.4,13.66,30,Airways,Business,Singapore,PayPal
FB1657,1942.8,6722.2,5.49,74,S Airlines,First,Mumbai,Net Banking
FB1658,3300.4,2513.6,4.32,41,Q Airways,Premium Economy,London,PayPal
FB1659,2939.74,8728.5,22.07,22,S Airlines,Business,Singapore,Cash
FB1660,1909.26,6280.0,11.13,40,Q Airways,First,Frankfurt,UPI
FB1661,4935.27,7370.5,10.6,36,E Airlines,Premium Economy,Delhi,Cash
FB1662,3107.72,5692.5,1.37,18,E Airlines,Premium Economy,Paris,UPI
FB1663,1338.69,9995.9,12.7,50,E Airlines,Premium Economy,Delhi,Credit Card
FB1664,688.56,10005.9,14.08,76,E Airlines,First,Mumbai,PayPal
FB1665,933.72,8599.8,14.19,67,E Airlines,Premium Economy,London,Credit Card
FB1666,1380.6,1533.2,17.82,73,B Airways,Premium Economy,New York,Debit Card
FB1667,971.27,10114.6,4.85,50,S Airlines,Business,New York,UPI
FB1668,1095.52,8150.9,6.68,49,Q Airways,Premium Economy,Delhi,Cash
FB1669,1568.46,8455.2,20.36,76,E Airlines,Economy,Paris,Cash
FB1670,1032.19,4546.9,23.71,45,B Airways,Business,Singapore,PayPal
FB1671,4504.47,10587.6,3.83,54,B Airways,Business,New York,Cash
FB1672,585.12,8786.8,12.69,58,B Airways,First,Singapore,Debit Card
FB1673,2717.65,1617.3,5.75,29,S Airlines,Premium Economy,Delhi,Net Banking
FB1674,2169.9,5071.0,1.97,26,E Airlines,Economy,Frankfurt,Cash
FB1675,4915.42,10670.7,8.47,67,B Airways,Economy,Frankfurt,PayPal
FB1676,737.79,852.2,4.02,72,B Airways,Premium Economy,London,Credit Card
FB1677,2109.71,11548.6,17.89,28,E Airlines,Premium Economy,Paris,Cash
